243,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,א.,מאיזה הר היה מיכיהו שכל עוברי דרכים הכירוהו,אפרים
244,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ב.,מה אמרה למיכה אמו לאחר שהחזיר את הכסף שלקחו,'ברוך בְּנִי לה'''
245,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ג.,עד איזה יום היו הכהנים עבודה זרה בדן עובדים,גְּלוֹת הארץ
246,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ד.,איזה שבט מבקש נחלה כי נחלתם לא היתה גדולה,דן
247,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ה.,כיצד ביקש אבי הנערה שישארו אצלו בלשון בקשה,הואל נא
248,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ו.,איך כתוב שביום החמישי התעכבו למרות שללכת הם רצו,ויתמהמהו
249,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ז.,איזה איש בא מן השדה  ולארח את האורחים הוא רוצה,זקן
250,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ח.,למי תבן נתנו לאכול וגם לבעליהם נתנו את הכל,חמורים
251,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ט.,'מה חשב מיכה שה'' יעשה עימו כי הלוי לכהן היה לו',טוב
252,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,י.,'מאיפה לא עלו למלחמה ולא באו לה'' הַמִּצְפָּה',יָבֵישׁ גלעד
253,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,כ.,כיצד עלה עשן העיר  אחרי שהאויב אותה הבעיר,כליל
254,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ל.,'מה ישראל לפני ה'' בכוּ אחרי שלא להתחתן בבנימין נשבעו','למה ה'''
255,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,מ.,מה אנשי הגבעה על הדלת עושים כי את האנשים הם רוצים,מתדפקים
256,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,נ.,לאן הגיעו בדרך האיש ופלגשו שהלכו ביחד עם נערו,נֹכַח יְבוּס
257,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ס.,להיכן בני בנימין ברחו כאשר במלחמה הם נפלו,סלע הרִמּוֹן
258,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ע.,כמה כסף מיכה הציעה ללוי וביקש בתמורה שְׁבָה עמדי,עשרת כסף
259,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,פ.,איפה נפלה האשה כשלפנות בוקר תש כֹחהּ,פתח בית האיש
260,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,צ.,למי נתן את הכסף מיכה  כדי ליצור פסל ומסכה,צורף
261,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ק.,מה אמר האיש לפלגשו כשיצא בבוקר ללכת לדרכו,קומי ונלכה
262,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ר.,מה מישראל נבערה כשיתנו את אנשי הגבעה,רָעָה
263,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ש.,אל מה בני בנימין קולעים והם לא מחֲטִאים,שַּׂעֲרָה
264,ספר שופטים,חידון לפרשת "איש" (שופטים פרקים יז-כא) ,מקבילה ל-ויחי,ת.,מה יש לנו בנוסף למִסְפּוֹא רק צריכים אנו ללון פה,תֶּבֶן.
265,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,א.,מה שמו של אחד מהנביאים אשר גר ברָמָתַיִם צופים,אלקנה
266,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ב.,'מה ביקשה חנה מה'' שראֹה יראֶה ועליה ירחם',בָּעֳנִי אֲמָתֶך
267,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ג.,'עד מתי נשארה חנה ואחר כך לה'' את שמואל נתנה',גמלהּ אותו
268,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ד.,מה על בניו שומע עלי הכהן ואומר להם לא לעשות כן,דברים רעים
269,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ה.,'ליד איזו מזוזה ישב עלי  כשחנה התפללה לה'' "וזכרתני"','היכל ה'''
270,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ו.,'מה יעשה ה'' לקרן משיחו וגם יתן עֹז למלכו',וירם
271,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ז.,לִזְבֹּחַ את מה עלה אלקנה הוא ונשותיו חנה ופנינה,זבח הימים
272,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ח.,'מי לה'' התפללה ועלי חשבה לשִׁכֹּרָה',חנה
273,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ט.,מה אמר אלקנה לחנה מה הוא מעשרה בנים לה,טוב
274,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,י.,'מה בימים ההם דבר ה'' היה וזאת כי לא נפוצה הנבואה',יקר
275,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,כ.,'מה ה'' ינחיל לנדיבים כי לו כל המצוקים',כסא כבוד
276,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ל.,'מה שאל ה'' את עלי בזבחי ומנחתי אשר צִוִּיתִי',למה תבעטו
277,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,מ.,איזה בגד עשתה לשמואל אמו כאשר למשכן הביאו אותו,מעיל קטן
278,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,נ.,מה עוד לא נכבה כששמואל לישון בא,נר האלקים
279,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ס.,'מה ה'' עשה לחנה ולכן ילדים לא היו לה',סגר רחמה
280,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ע.,'מה ה'' יתן למלכו  וירם קרן משיחו',עֹז
281,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,פ.,'מה חנה הביאה שלושה כאשר לבית ה'' הביאה את בנה',פרים
282,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,צ.,מי הכעיסה את חנה אבל לשם שמים נתכוונה,צרתהּ
283,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ק.,אֵיפָה אחת של מה  העלתה חנה עִמָּהּ,קמח
284,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ר.,מי בחשך יִדָּמּוּ כי לא בְכֹח יגברו,רשעים
285,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ש.,כמה שיניים למזלג היו כאשר הכהנים את העם רימו,שְׁלֹשׁ
286,ספר שמואל,'חידון לפרשת "חנה" (שמואל-א'' פרקים א-ג) ',מקבילה ל-שמות,ת.,מה פנינה עשתה לחנה וכן תעשה שנה בשנה,תכעסנה.
287,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,א.,כשישראל יצאו לקראת פלשתים היכן ישראל היו חונים,אבן העזר
288,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ב.,איזה איש בא מהמערכה מדיו קרועים ועל ראשו אדמה,בִּנְיָמִן
289,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ג.,לאיזו עיר שלחו את הארון אחרי שהכה את האשדודים ואת דגון,גת
290,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ד.,מי נפל לפני ארון האלקים והוא היה אלהי פלשתים,דגון
291,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ה.,מה עשה לפרעה האלקים כי הכביד את לבו הוא והמצריים,התעלל
292,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ו.,כיצד כתוב שהפרות הלכו בדרך ישרה הלכו וגעו,וישרנה
293,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ז.,מה עלי בסוף חייו היה  והוא שפט את ישראל ארבעים שנה,זקן
294,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ח.,'מה ישראל במצפה אמרו כאשר לה'' תשובה עשו','חטאנו לה'''
295,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ט.,'בְּמה הכה ה'' את פלשתים וכבדה שם מאוד יד האלקים',טְּחֹרִים
296,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,י.,'מה כבדה על האשדודים כי ה'' הכה אותם בטחורים','יד ה'''
297,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,כ.,מה יתנו הפלשתים לאלקי ישראל כדי שאת ידו מעליהם יקל,כבוד
298,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ל.,למי תשיבו אשם אמרו הסרנים לכולם,לו
299,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,מ.,'מה היתה בכל העיר כבדה כי יד ה'' בהם הכתה',מכה
300,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,נ.,מה קרה לנו היום עם פלשתים ולכל עבר היינו רצים,נגפנו
301,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ס.,מה חמישה יש לפלשתים כנגדם שלחו דרונות לאלקים,סרנים
302,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ע.,מי מעל הכסא נפל כששמע שישראל לא נגאל,עלי
303,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,פ.,מי את ארון האלקים לקחו ואחר כך מאוד הצטערו,פלשתים
304,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,צ.,מה על אשת פנחס נהפכו כששמעה שחמיהּ ואישהּ מתו,צִרֶיהָ
305,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ק.,לאן העלו את ארון הברית אחרי שאת אנשי בית שמש הבעית,קרית יערים
306,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ר.,מה אנשי בית שמש עשו שבגלל זה הוכו ומאוד התאבלו,'ראו בארון ה'''
307,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ש.,'מי שפט את ישראל כל חייו ויד ה'' היתה בפלשתים כל ימיו',שמואל
308,ספר שמואל,'חידון לפרשת "אבן העזר" (שמואל-א'' פרקים ד-ז) ',מקבילה ל-וארא,ת.,מה יקרה אם תשיבו לו אשם ולא תשלחו אותו ריקם,תרפאו.
309,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,א.,מה לקיש אבי שאול אבדו ובנו ונערו יצאו ואותם חיפשו,אתונות
310,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ב.,אחרי מה בני שמואל הלכו ואת המשפט הם היטו,בצע
311,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ג.,לאיפה הלכו כולם בשמחה וחדשו שם את המלוכה,גלגל
312,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ד.,מה שאול לא אמר לדודו אף על פי ששמואל אמר לו,דבר המלוכה
313,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ה.,מה אמרו כל העם כשראו ששאול נביא גם,הגם שאול בנביאים
314,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ו.,מה קרה לשאול מכל העם והוא היה גבוה מכולם,ויגבּהּ
315,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ז.,את מה המלך יקח מכם  ויעשׂר אותם ואת כרמיכם,זרעיכם
316,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ח.,מתי מחר לאנשי יביש תהיה ישועה וכששמעו על כך נתמלאו שמחה,חֹם השמש
317,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ט.,מי הרים את השוק והעליה לפני שאול שם לאכלה,טבח
318,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,י.,מה הריעו כל העם  אחרי שאת שאול המליכו כולם,יחי המלך
319,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,כ.,'מה ה'' לשמואל אמר  שיבוא לפה המלך מחר',כעת מחר
320,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ל.,מה שמואל לאנשי ישראל אמר  אחרי שדברו אליהם לא עזר,לכו איש לעירו
321,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,מ.,מה ישראל משמואל בקשו כי להיות כמו הגוים רצו,מלך
322,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,נ.,מי עלה על אנשי יביש גלעד ונגדו נלחמו ישראל כאחד,נחש
323,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ס., כששכחו אבותיכם את אלקיהם ביד מי מכרם שהצר להם,סיסרא
324,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ע.,את מי עד חֹם היום הכו ובהם שנים ביחד לא נשארו,עמון
325,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,פ.,'ביד מי מכר ה'' את ישראל  ואחר כך שלח להם גואל',פלשתים
326,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,צ.,לאיזו ארץ שאול ונערו הגיעו כדי שאולי יגיד לנו דרכנו,צוף
327,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ק.,'באיזה יום שמואל קרא וה'' המטיר מטר מהרה',קציר חִטִּים
328,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ר.,מה על שאול צלחה כשאת דברי נחש שמע,רוח אלקים
329,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ש.,כמה זמן בקשו אנשי יביש  לבדוק בגבול ישראל האם מושיע יש,שבעת ימים
330,ספר שמואל,'חידון לפרשת "וישם" (שמואל-א'' פרקים ח-יב) ',מקבילה ל-בא,ת.,מה לכם תהיה מחר שאול לאנשי יביש אמר,תשועה.
331,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,א.,לאיזה מועד שאול חיכה שאמר שמואל ימים שבעה,אשר שמואל
332,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ב.,באיזה גבע יונתן והעם ישבו וכל פלשתים במכמש חנו,בִּנְיָמִן
333,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ג.,היכן יונתן הכה את נציב פלשתים ושאול תקע כדי שישמעו העִבְרִים,גבע
334,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ד.,מה טָעַם יונתן מקצה המטה ועיניו התעורו על הדבר הזה,דבש
335,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ה.,מי יצא ממחנה פלשתים להכות בישראל שלוש ראשים,המשחית
336,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ו.,מה אמר שאול איזו מילה  שאת לבו העמיד ויעל העולה,ואתאפק
337,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ז.,מי מותר להקריב בבמה ולכן שאול הקריב את העולה,זר
338,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ח.,מה בכל הארץ לא היה ולכן לא השתמשו בהם במלחמה,חרב או חנית
339,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ט.,מה כל העם לא עשה עד הערב כשסיים המלחמה,טָעַם
340,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,י.,בנו של שאול היה הוא עשה בישראל הישועה,יונתן
341,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,כ.,כמה אנשים יונתן ונשא כליו הכו לאחר שלמצב פלשתים עברו,כעשרים
342,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ל.,מה שאול עשה למלוכה  ונלחם בעמון אדום ומלכי צובה,לכד
343,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,מ.,איפה חנה מחנה פלשתים  שלשים אלף רכב וששת אלפים פרשים,מכמש
344,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,נ.,'מה שמואל לשאול אמר כשאת מצות ה'' לא שמר',נִסְכָּלֶתָּ
345,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ס.,מה שמו של שן הסלע האחד יונתן ונערו ירדו שם יחד,סנה
346,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ע.,מה אם יאמרו הפלשתים יהיה סימן ניצחון לעִבְרִים,עלו עלינו
347,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,פ.,עם מה בני ישראל השתמשו כאשר עבודת חרש עשו,פְּצִירָה פִים
348,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,צ.,איפה התחבאו כל העם במערות בחוחים ובמה עוד גם,צְּרִחִים
349,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ק.,את מה יונתן טבל בדבש ומאז את עיניו לא חש,קצה המטה
350,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ר.,תחת מה שאול נמצא הוא והעם בקצה הגבעה,רִמּוֹן
351,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ש.,כמה חיילים שאול בחר לו ויתר העם נשלח לביתו,שלשת אלפים
352,ספר שמואל,'חידון לפרשת "שאול" (שמואל-א'' פרקים יג-יד) ',מקבילה ל-בשלח,ת.,מה שאול בשופר עשה כדי שבכל הארץ ישמע,תקע.
353,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,א.,'שמואל אומר שאת מי ה'' שלח ואת שאול למלח משח',אותי
354,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ב.,מתי עמלק את ישראל תקף  וכל העמים באו אחריו,בדרך בַּעֲלֹתוֹ ממצרים
355,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ג.,לאיפה שאול עלה ואת שמואל יותר לא ראה,גבעת שאול
356,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ד.,בנו הקטן של ישי היה עליו ירד שמן המשחה,דוד
357,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ה.,מה הנשים לשאול אמרו ולדוד את הרבבות נתנו,הכה שאול באלפיו
358,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ו.,'מה לשאול הרוח הרעה עשתה מאז שרוח ה'' ממנו סרה',ובעתתו
359,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ז.,מה גובהו של גָּלְיָת היה בנוסף לשש אמות המידה,זרת
360,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ח.,מי אני כי אהיה מה אמר דוד למלך בטענה,חתן
361,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ט.,במה שאול פקד את העם וכך ידע את מספר כולם,טלאים
362,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,י.,'אל מי ה'' את שמואל שלח כדי שמבניו מלך יקח',ישי
363,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,כ.,אחד מכלי המלחמה  שאיתם גָּלְיַת בא,כידון
364,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ל.,'לְמה ה'' יראה  וידע מי האדם הזה',לבב
365,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,מ.,מה שאול לשמואל ענה כששמואל את קול הַבָּקָר שמע,מעמלקי
366,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,נ.,'מה ה'' לשמואל אמר אחרי ששאול על דברו עבר',נחמתי
367,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ס.,מה אגג מלך עמלק אמר כאשר הגיע אליו הסוף המר,סר מר המות
368,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ע.,למי את מֵרב נתנו בזמן שלתתה לדוד קבעו,עדריאל המחלתי
369,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,פ.,מאיזה עם גָּלְיַת היה והוא יצא איתם למלחמה,פלשתים
370,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,צ.,מה דוד לאביו היה רועה וידע שינצל מהפלשתי הזה,צאן
371,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ק.,מה שאול לדוד שם על ראשו אבל דוד מיד הורידו,קובע נחשת
372,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ר.,מה על דוד צלחה מהיום ההוא ומעלה,'רוח ה'''
373,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ש.,מה חרה אגג עשתה ולכן "תשכל מנשים אמך",שכלה נשים
374,ספר שמואל,'חידון לפרשת "פקדתי" (שמואל-א'' פרקים טו-יח) ',מקבילה ל-יתרו,ת.,לְמה דומה מרבה בדברים כמו לקוסמים וידעונים,תרפים.
375,ספר שמואל,'חידון לפרשת "יהונתן" (שמואל-א'' פרקים יט-כ) ',מקבילה ל-משפטים,א.,מי ציוה לי בזבח משפחה ועל כן אמלטה נא,אחי
376,ספר שמואל,'חידון לפרשת "יהונתן" (שמואל-א'' פרקים יט-כ) ',מקבילה ל-משפטים,ב.,למתי יהונתן אמר לדוד השמר ונחבאת וישבת בסתר,בַבֹּקֶר
377,ספר שמואל,'חידון לפרשת "יהונתן" (שמואל-א'' פרקים יט-כ) ',מקבילה ל-משפטים,ג.,אם ייטב אל אבי הרעה אליך מה אעשה ושלחתיך והלכת,גָלִיתִי את אזנך
378,ספר שמואל,'חידון לפרשת "יהונתן" (שמואל-א'' פרקים יט-כ) ',מקבילה ל-משפטים,ד.,הנה הַחִצִּים ממך והנה  שלום לך ואין מה,דבר
379,ספר שמואל,'חידון לפרשת "יהונתן" (שמואל-א'' פרקים יט-כ) ',מקבילה ל-משפטים,ה.,'מה אשר דיברנו אני ואתה ה'' יהיה ביני ובניך',הדבר
380,ספר שמואל,'חידון לפרשת "יהונתן" (שמואל-א'' פרקים יט-כ) ',מקבילה ל-משפטים,ו.,מה להיות היתה המלחמה ודוד הכה בהם מכה גדולה,ותוסף
381,ספר שמואל,'חידון לפרשת "יהונתן" (שמואל-א'' פרקים יט-כ) ',מקבילה ל-משפטים,ז.,מה למשפחתו של דוד בבית לחם היה כך יהונתן לשאול ענה,זבח
