ספר שמואל,חידון לפרשת "שאול" (שמואל-א' פרקים יג-יד) ,מקבילה ל-בשלח,צ.,איפה התחבאו כל העם במערות, בחוחים ובמה עוד גם,צְּרִחִים
ספר שמואל,חידון לפרשת "שאול" (שמואל-א' פרקים יג-יד) ,מקבילה ל-בשלח,ק.,את מה יונתן טבל בדבש ומאז את עיניו לא חש,קצה המטה
ספר שמואל,חידון לפרשת "שאול" (שמואל-א' פרקים יג-יד) ,מקבילה ל-בשלח,ר.,תחת מה שאול נמצא הוא והעם בקצה הגבעה,רִמּוֹן
ספר שמואל,חידון לפרשת "שאול" (שמואל-א' פרקים יג-יד) ,מקבילה ל-בשלח,ש.,כמה חיילים שאול בחר לו ויתר העם נשלח לביתו,שלשת אלפים
ספר שמואל,חידון לפרשת "שאול" (שמואל-א' פרקים יג-יד) ,מקבילה ל-בשלח,ת.,מה שאול בשופר עשה כדי שבכל הארץ ישמע,תקע.
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,א.,שמואל אומר שאת מי ה' שלח ואת שאול למלח משח,אותי
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ב.,מתי עמלק את ישראל תקף  וכל העמים באו אחריו,בדרך בַּעֲלֹתוֹ ממצרים
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ג.,לאיפה שאול עלה ואת שמואל יותר לא ראה,גבעת שאול
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ד.,בנו הקטן של ישי היה עליו ירד שמן המשחה,דוד
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ה.,מה הנשים לשאול אמרו ולדוד את הרבבות נתנו,הכה שאול באלפיו
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ו.,מה לשאול הרוח הרעה עשתה מאז שרוח ה' ממנו סרה,ובעתתו
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ז.,מה גובהו של גָּלְיָת היה בנוסף לשש אמות המידה,זרת
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ח.,מי אני כי אהיה מה אמר דוד למלך בטענה,חתן
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ט.,במה שאול פקד את העם וכך ידע את מספר כולם,טלאים
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,י.,אל מי ה' את שמואל שלח כדי שמבניו מלך יקח,ישי
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,כ.,אחד מכלי המלחמה  שאיתם גָּלְיַת בא,כידון
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ל.,לְמה ה' יראה  וידע מי האדם הזה,לבב
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,מ.,מה שאול לשמואל ענה כששמואל את קול הַבָּקָר שמע,מעמלקי
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,נ.,מה ה' לשמואל אמר אחרי ששאול על דברו עבר,נחמתי
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ס.,מה אגג מלך עמלק אמר כאשר הגיע אליו הסוף המר,סר מר המות
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ע.,למי את מֵרב נתנו בזמן שלתתה לדוד קבעו,עדריאל המחלתי
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,פ.,מאיזה עם גָּלְיַת היה והוא יצא איתם למלחמה,פלשתים
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,צ.,מה דוד לאביו היה רועה וידע שינצל מהפלשתי הזה,צאן
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ק.,מה שאול לדוד שם על ראשו אבל דוד מיד הורידו,קובע נחשת
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ר.,מה על דוד צלחה מהיום ההוא ומעלה,רוח ה'
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ש.,מה חרה אגג עשתה ולכן "תשכל מנשים אמך",שכלה נשים
ספר שמואל,חידון לפרשת "פקדתי" (שמואל-א' פרקים טו-יח) ,מקבילה ל-יתרו,ת.,לְמה דומה מרבה בדברים כמו לקוסמים וידעונים,תרפים.
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,א.,מי ציוה לי בזבח משפחה ועל כן אמלטה נא,אחי
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ב.,למתי יהונתן אמר לדוד השמר ונחבאת וישבת בסתר,בַבֹּקֶר
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ג.,אם ייטב אל אבי הרעה אליך מה אעשה ושלחתיך והלכת,גָלִיתִי את אזנך
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ד.,הנה הַחִצִּים ממך והנה  שלום לך ואין מה,דבר
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ה.,מה אשר דיברנו אני ואתה ה' יהיה ביני ובניך,הדבר
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ו.,מה להיות היתה המלחמה ודוד הכה בהם מכה גדולה,ותוסף
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ז.,מה למשפחתו של דוד בבית לחם היה כך יהונתן לשאול ענה,זבח
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ח.,מה ביד שאול היתה  כשהיתה עליו רוח רעה,חניתו
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ט.,כשיהונתן לאביו על דוד דיבר "וכי מעשיו" מה היה אומר,טוב לךָ מְאֹד
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,י.,חי ה' אם מה אמר שאול כשנשבע,יומת
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,כ.,היכן דוד שם את נפשו כאשר הפלשתי נלחם עימו,כפו
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ל.,את מי מלאכי שאול ראו ואז מיד הם התנבאו,להקת הנביאים
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,מ.,מה שאול לבית דוד שלח אבל משם דוד ברח,מלאכים
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,נ.,לאיפה דוד ברח אחרי שמביתו הלך,ניות
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ס.,"ועתה השמר נא בַבֹּקֶר ונחבאת" איפה אמר יהונתן "וישבת",סתר
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ע.,עד מתי יהיה ה' ביני ובניך ובין זרעי ובין זרעך,עולם
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,פ.,מה בין דוד למוות היה  חַי ה' וְחֵי נפשך,פֶשַׂע
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,צ.,מה אעשה עם שלשת החִצִּים  וכך בינינו יהיו הסימנים,צִּדָּה אוֹרֶה
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ק.,הנער בא ודוד מה מאצל הנגב ויפל ארצה,קם
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ר.,מה יהונתן אמר לנערו והוא ירה הַחֵצִי לְהַעֲבִרוֹ,שלש פעמים
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ש.,כמה פעמים דוד השתחווה  ויפל לאפיו ארצה,רֻץ מצא נא את החִצִּים
ספר שמואל,חידון לפרשת "יהונתן" (שמואל-א' פרקים יט-כ) ,מקבילה ל-משפטים,ת.,את מה מיכל לקחה ושׂמה על המִּטָּה,תרפים.
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,א.,מה שם הכהן שבנֹב נמצא והוא אל דוד יצא,אחימלך
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ב.,את מי ראה דואג בא לְנֹב אל אחימלך בן אחיטוב,בן ישי
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ג.,לאיזו עיר דוד ברח אחרי שאת חרב גָּלְיַת לקח,גת
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ד.,מי פגע בכל הכהנים אשר אפוד בד הם נֹשאים,דואג
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ה.,מה אחימלך לשאול ענה כאשר המלך אליו קרא,הנני אֲדֹנִי
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ו.,מה נאמר שבן אחד לאחימלך עשה והוא מקלט אצל דוד מצא,וימלט
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ז.,לאן דוד ברח מקעילה וישב בחרֹשה בגבעת החכילה,זיף
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ח.,מה ביד שאול היתה  והוא ישב תחת האשל ברמה,חנית
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ט.,מה דוד עשה עם שאול  אבל הוא לא קיבל גמול,טובה
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,י.,להיכן הלך דוד בארץ יהודה כשה' אמר לו "לא תשב במצודה",יער חרת
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,כ.,כשדוד דיבר עם שאול כשיצא מהמערה למה הוא את עצמו דימה,כלב מת
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ל.,מה שאול את אחימלך שאל כששמע שבאמון המלך הוא מעל,למה קשרתם עלי
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,מ.,מה דוד עימנו, אמרו הזִפִים כשלשאול אותו היו מסגירים,מסתתר
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,נ.,עיר הכהנים היא היתה ונחרבה בגלל שלדוד עָזְרַה,נֹב
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ס.,כיצד ציוה המלך לרצים הנצבים להרוג את בני אחימלך הכהנים,סובו והמיתו
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ע.,באיזו מערה דוד התחבא וכל בית אביו אליו גם בא,עֲדֻלָּם
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,פ.,כשדוד דיבר עם שאול כשיצא מהמערה למה הוא את עצמו דימה,פַּרעֹשׁ אחד
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,צ.,איפה דוד הסתתר במערה כשאת כנף בגד שאול קרע,צורי היעלים
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ק.,איפה דוד נלחם בפלשתים אך אנשי המקום אותו מסגירים,קעילה
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ר.,באיזה לשון דוד לשאול אמר שיראה שקרע את כנף בגדו ולא מכבר,רְאֵה גם רְאֵה
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ש.,מה דוד לאביתר אמר ואת נפשו הוא שמר,שְׁבָה איתי
ספר שמואל,חידון לפרשת "נֹב" (שמואל-א' פרקים כא-כה א) ,מקבילה ל-תרומה,ת.,מה שאול רצה שדוד ישבע שְׁמָה לא יעשה לדור הבא,תכרית את זרעי אַחֲרָי.
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,א.,אשתו של נבל היא היתה ולמרות בעלה, היא היתה צדיקה,אביגיל
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ב.,איך את נבל הנער כינה כי כלתה על ביתו הרעה,בן בליעל
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ג.,מהיכן פלטי בן ליש היה ושאול נתן לו את מיכל לאשה,גלים
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ד.,מה היתה מדוד לשאול הבקשה שמה לא יפול ארצה,דָּמִי
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ה.,היום רבו אֵלו עבדים שבפני אדניהם מתחזקים,המתפרצים
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ו.,מה הנער לאביגיל אמר שאדוננו לנערי דוד לא עזר,ויעט
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ז.,מי לשאול על דוד הלשינו ואמרו "הלא דוד מסתתר עמנו",זִּפִים
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ח.,מה דוד על מתניו חגר  ובארבע מאות איש נעזר,חנית
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ט.,מה "אין לי" דוד אמר ולכן לפלשתים חזר,טוב
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,י.,מהיכן אחינעם היתה  וגם היא לדוד היתה לאשה,יזרעאל
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,כ.,איפה את נפש איביך  יקלע ה' אלקיך,כף הקלע
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ל.,מה הדבר אשר עשית ואל אֲדֹנֶךָ לא שמרת,לא טוב
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,מ.,היכן שאול שכב יושן והחנית בארץ נעוצה הכן,מעגל
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,נ.,מה אביגיל לא ראתה ששלח דוד לבקשת עזרה,נערי אֲדֹנִי
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ס.,היכן אביגיל לדוד יורדת והיא על החמור רוכבת,סתר
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ע.,מה אכיש חשב שדוד יהיה לו  כי הוא הבאיש בעמו,עבד עולם
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,פ.,מה זאת לא תהיה לך וכשהֵיטִב ה' וזכרת את אמתך,פוּקָה
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,צ.,מה אמרה אביגיל "והיתה נפש אֲדֹנִי" ובקשה תזכור גם אותי,צרורה
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ק.,מה אביגיל לקחה חמש סאים של מה,קָלִי
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ר.,מה ה' השיב לנבל בראשו וכך רב לדוד את חרפתו,רעת נבל
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ש.,מה דוד לנבל בירך  שיהיה בביתו ולא ילך,שלום
ספר שמואל,חידון לפרשת "נבל" (שמואל-א' פרקים כה א-כח ב) ,מקבילה ל-תצוה,ת.,מה על אנשי שאול נפלה ודוד את החנית לקחה,תרדמת ה'.
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,א.,את מי שאול העביר בנוסף לַיִּדְּעֹנִים מפני שלפי התורה הם אסורים,אֹבוֹת
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ב.,באיזו חומה את גופת שאול תקעו ואת מותו בארץ פלשתים בשרו,בֵּית שָׁן
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ג.,באיזה הר נפלו חללים וביניהם המלך ושלושת הבנים,גִּלְבֹּעַ
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ד.,דוד נתן פלח של מה לנער המצרי עד שרוחו עליו שבה,דְּבֵלָה
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ה.,מי בנחל בשור עמדו והם אותו לא עברו,הנותרים
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ו.,מה עשתה האשה  כשגלתה ששאול רימה אותה,ותזעק בקול גדול
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ז.,איזה איש ראתה האשה שהוא עולה מהאדמה,זקן
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ח.,בְּמה שאול את ה' שאל והוא לא ענה לו כלל,חֲלֹמוֹת
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ט.,מה דוד בעיני אכיש כמלאך האלקים אך לא כך חשבו שרי פלשתים,טוב
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,י.,ממתי אכיש בדוד לא מצא מאומה בו ואמר זאת לשרי פלשתים ששאלו אותו,יום נָפְלוֹ
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,כ.,מה בשאול לא היה כי לא אכל כל היום וכל הלילה,כֹּחַ
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ל.,מה האשה לשאול אמרה כשגלתה שהוא רימה אותה,למה רמיתני
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,מ.,מה שמואל היה עוטה כאשר באוב היה עולה,מעיל
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,נ.,ממי ביקש שאול שיהרוג אותו פן יבואו הערלים והתעללו בו,נשא כליו
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ס.,מה מֵעָל שאול האלקים ולא ענה לו גם בנביאים,סר
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ע.,איפה בעלת האוב ישבה כששאול הלך לדרוש בה,עין דור
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,פ.,מה לשים לפני שאול ביקשה האשה אבל הוא לא רצה,פת לחם
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,צ.,להיכן דוד ואנשיו הלכו ובדיוק אז, עמלקים את העיר הכו,צקלג
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ק.,באיזה לשון שאול לאשה אמר  שתעלה לו את אשר יאמר,קָסֳמִי נא לי
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ר.,מה אכיש בדוד לא מצא אבל הפלשתים לא רצו אותו במלחמה,רעה
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ש.,מה הפלשתים חשבו שדוד יהיה להם במלחמה ולכן שלחו אותו משמה,שטן
ספר שמואל,חידון לפרשת "גִּלְבֹּעַ" (שמואל-א' פרקים כח ג-לא) ,מקבילה ל-כי תשא,ת.,איפה את עצמות קברו ואנשי יביש שבוע צמו,תחת האשל.
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,א.,למי דוד קרא והוא בעמלקי פגע,אחד מהנערים
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ב.,את מי ללמד קָשֶׁת צריכים מעתה אחרי שנפלו גיבורים,בני יהודה
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ג.,באיזה הר הנער נקרא במקרה בא אל המלחמה,גִּלְבֹּעַ
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ד.,מה אמר דוד לנער על ראשך כי פיך ענה בך,דמך
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ה.,איך בחייהם שאול ויהונתן נקראים ובמותם לא נפרדים,הנאהבים והנעימים
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ו.,מה החסד שעִם שאול עשיתם  אותו ואת בניו לא שכחתם,ותקברו אתו
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ז.,היכן על שאול היתה האצעדה ואביאם אל אֲדֹנִי הנה,זרעו
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ח.,איפה תחילת מלכותו של דוד היתה עיר מאחת מערי יהודה,חברון
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ט.,מה דוד בעיני כל ישראל כי אותם מפלשתים היה גואל,טוב
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,י.,אחד מעבדי דוד היה אח של עשהאל שמת במלחמה,יואב
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,כ.,איזו בקשה אבנר לדוד שלח ואמר "הנח ידי עמך",כרתה בריתך אִתִּי
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ל.,מה לפלטיאל בן ליש אבנר אמר ואז הוא לביתו חזר,לך שוב
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,מ.,מה גם תמול גם שלשום הייתם ואת דוד למלך רציתם,מבקשים
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,נ.,מי יקומו וישחקו לפנינו ויאמר יואב יקומו,נערים
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ס.,מה אבנר לעשהאל אמר לפני שאותו בחנית דקר,סור לךָ מאחרי
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ע.,אחיו של יואב בן צרויה היה  אותו אבנר בן נר הכה,עשהאל
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,פ.,ממי את מיכל בת שאול לקחו ואותה אל דוד החזירו,פלטיאל בן ליש
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,צ.,כמו מה אשר בשדה עשהאל היה ומאחרי אבנר הוא לא נטה,צְּבָיִם
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ק.,שאול ויהונתן הנאהבים מה הם מנשרים,קַלּוּ
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ר.,אחד משני האנשים שאת איש בשת הכו ואת ראשו לדוד הביאו,רֵכָב
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ש.,כשמפיבשת בן חמש היה בבוא מה אמנתו בחפזה נסה,שְׁמֻעַת שאול ויהונתן
ספר שמואל,חידון לפרשת "אחרי-מות" (שמואל-ב' פרקים א-ד) ,מקבילה ל-ויקהל,ת.,חוץ מעשהאל כמה מעבדי דוד בגבעון נפקדו אבל הם מבנימין שלוש מאות שִׁשִׁים הכו,תשעה עשר.
